gene_id,hpa_gene_name,cancer,high,medium,low,not_detected,total,detected,medium_high,prevalence_detected,prevalence_medium_high,measurement_status,rna_codes,mapping_status,note,rna_samples,rna_positive_samples,rna_sum_ptpm,rna_available_types,rna_required_types,comparison_status,rna_mean_ptpm,rna_prevalence,cohort,threshold_ptpm,cohorts_paired,symbol
ENSG00000006047,YBX2,melanoma,0,0,0,12,12,0,0,0.0,0.0,measured,SKCM,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,99.0,17.0,72.3396,1,1,comparable,0.7307030303030303,0.1717171717171717,TCGA,1,False,YBX2
ENSG00000006047,YBX2,ovarian cancer,0,0,0,12,12,0,0,0.0,0.0,measured,OV,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,349.0,271.0,1268.4614,1,1,comparable,3.6345598853868193,0.7765042979942693,TCGA,1,False,YBX2
ENSG00000006047,YBX2,pancreatic cancer,0,0,0,12,12,0,0,0.0,0.0,measured,PAAD,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,176.0,9.0,42.0813,1,1,comparable,0.23909829545454545,0.05113636363636364,TCGA,1,False,YBX2
ENSG00000006047,YBX2,prostate cancer,0,0,0,12,12,0,0,0.0,0.0,measured,PRAD,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,480.0,22.0,131.2439,1,1,comparable,0.27342479166666667,0.04583333333333333,TCGA,1,False,YBX2
ENSG00000006047,YBX2,renal cancer,0,0,0,12,12,0,0,0.0,0.0,measured,KICH|KIRC|KIRP,pooled,Require all listed RNA types; pool counts and pTPM sums by measured samples. Histology composition may differ from IHC.,867.0,207.0,906.213,3,3,comparable,1.0452283737024222,0.23875432525951557,TCGA,1,False,YBX2
ENSG00000006047,YBX2,skin cancer,0,0,0,12,12,0,0,0.0,0.0,measured,,unmatched,No corresponding HPA cancer RNA cohort; missing is not negative.,,,,0,0,unmatched,,,TCGA,1,False,YBX2
ENSG00000006047,YBX2,stomach cancer,0,0,0,12,12,0,0,0.0,0.0,measured,STAD,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,346.0,254.0,1360.9568,1,1,comparable,3.933401156069364,0.7341040462427746,TCGA,1,False,YBX2
ENSG00000006047,YBX2,testis cancer,0,0,0,12,12,0,0,0.0,0.0,measured,TGCT,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,133.0,75.0,687.9229,1,1,comparable,5.172352631578947,0.5639097744360902,TCGA,1,False,YBX2
ENSG00000006047,YBX2,thyroid cancer,0,0,0,4,4,0,0,0.0,0.0,measured,THCA,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,495.0,39.0,203.012,1,1,comparable,0.4101252525252525,0.07878787878787878,TCGA,1,False,YBX2
ENSG00000006047,YBX2,urothelial cancer,0,0,0,12,12,0,0,0.0,0.0,measured,BLCA,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,169.0,23.0,106.3541,1,1,comparable,0.629314201183432,0.13609467455621302,TCGA,1,False,YBX2
ENSG00000007350,TKTL1,breast cancer,0,0,0,11,11,0,0,0.0,0.0,measured,BRCA,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,1022.0,12.0,135.6175,1,1,comparable,0.1326981409001957,0.011741682974559686,TCGA,1,False,TKTL1
ENSG00000007350,TKTL1,carcinoid,0,0,0,4,4,0,0,0.0,0.0,measured,,unmatched,No corresponding HPA cancer RNA cohort; missing is not negative.,,,,0,0,unmatched,,,TCGA,1,False,TKTL1
ENSG00000007350,TKTL1,cervical cancer,0,0,0,12,12,0,0,0.0,0.0,measured,CESC,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,283.0,16.0,818.555,1,1,comparable,2.8924204946996466,0.05653710247349823,TCGA,1,False,TKTL1
ENSG00000007350,TKTL1,colorectal cancer,0,0,0,12,12,0,0,0.0,0.0,measured,COAD|READ,pooled,Require all listed RNA types; pool counts and pTPM sums by measured samples. Histology composition may differ from IHC.,342.0,11.0,165.4441,2,2,comparable,0.4837546783625731,0.03216374269005848,TCGA,1,False,TKTL1
ENSG00000007350,TKTL1,endometrial cancer,0,0,0,12,12,0,0,0.0,0.0,measured,UCEC,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,176.0,20.0,1648.7669,1,1,comparable,9.36799375,0.11363636363636363,TCGA,1,False,TKTL1
ENSG00000007350,TKTL1,glioma,0,0,0,12,12,0,0,0.0,0.0,measured,GBM,scope_mismatch,IHC glioma is broader than GBM-only RNA; do not compute a matched-group comparison.,,,,0,1,scope_mismatch,,,TCGA,1,False,TKTL1
ENSG00000007350,TKTL1,head and neck cancer,0,0,0,4,4,0,0,0.0,0.0,measured,HNSC,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,492.0,27.0,3070.1125,1,1,comparable,6.240066056910569,0.054878048780487805,TCGA,1,False,TKTL1
ENSG00000007350,TKTL1,liver cancer,0,0,0,8,8,0,0,0.0,0.0,measured,LIHC,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,362.0,24.0,707.5325,1,1,comparable,1.9545096685082874,0.06629834254143646,TCGA,1,False,TKTL1
ENSG00000007350,TKTL1,lung cancer,0,2,2,8,12,4,2,0.3333333333333333,0.16666666666666666,measured,LUAD|LUSC,pooled,Require all listed RNA types; pool counts and pTPM sums by measured samples. Histology composition may differ from IHC.,986.0,76.0,3320.5047000000004,2,2,comparable,3.3676518255578096,0.07707910750507099,TCGA,1,False,TKTL1
ENSG00000007350,TKTL1,lymphoma,0,0,0,12,12,0,0,0.0,0.0,measured,,unmatched,No corresponding HPA cancer RNA cohort; missing is not negative.,,,,0,0,unmatched,,,TCGA,1,False,TKTL1
ENSG00000007350,TKTL1,melanoma,0,0,0,12,12,0,0,0.0,0.0,measured,SKCM,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,99.0,49.0,1441.9206,1,1,comparable,14.564854545454544,0.494949494949495,TCGA,1,False,TKTL1
ENSG00000007350,TKTL1,ovarian cancer,0,0,0,12,12,0,0,0.0,0.0,measured,OV,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,349.0,101.0,3395.4865,1,1,comparable,9.729187679083095,0.28939828080229224,TCGA,1,False,TKTL1
ENSG00000007350,TKTL1,pancreatic cancer,0,0,0,12,12,0,0,0.0,0.0,measured,PAAD,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,176.0,1.0,19.4964,1,1,comparable,0.11077500000000001,0.005681818181818182,TCGA,1,False,TKTL1
ENSG00000007350,TKTL1,prostate cancer,0,0,0,11,11,0,0,0.0,0.0,measured,PRAD,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,480.0,0.0,19.8284,1,1,comparable,0.04130916666666666,0.0,TCGA,1,False,TKTL1
ENSG00000007350,TKTL1,renal cancer,0,0,0,12,12,0,0,0.0,0.0,measured,KICH|KIRC|KIRP,pooled,Require all listed RNA types; pool counts and pTPM sums by measured samples. Histology composition may differ from IHC.,867.0,18.0,170.7452,3,3,comparable,0.1969379469434833,0.020761245674740483,TCGA,1,False,TKTL1
ENSG00000007350,TKTL1,skin cancer,0,0,0,12,12,0,0,0.0,0.0,measured,,unmatched,No corresponding HPA cancer RNA cohort; missing is not negative.,,,,0,0,unmatched,,,TCGA,1,False,TKTL1
ENSG00000007350,TKTL1,stomach cancer,0,0,0,12,12,0,0,0.0,0.0,measured,STAD,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,346.0,50.0,1378.4193,1,1,comparable,3.983870809248555,0.14450867052023122,TCGA,1,False,TKTL1
ENSG00000007350,TKTL1,testis cancer,0,0,0,12,12,0,0,0.0,0.0,measured,TGCT,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,133.0,74.0,12395.1666,1,1,comparable,93.19674135338346,0.556390977443609,TCGA,1,False,TKTL1
ENSG00000007350,TKTL1,thyroid cancer,0,0,0,4,4,0,0,0.0,0.0,measured,THCA,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,495.0,0.0,13.2442,1,1,comparable,0.026755959595959593,0.0,TCGA,1,False,TKTL1
ENSG00000007350,TKTL1,urothelial cancer,0,0,0,12,12,0,0,0.0,0.0,measured,BLCA,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,169.0,12.0,129.4578,1,1,comparable,0.7660224852071006,0.07100591715976332,TCGA,1,False,TKTL1
ENSG00000010318,PHF7,breast cancer,0,0,3,9,12,3,0,0.25,0.0,measured,BRCA,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,1022.0,874.0,2970.6565,1,1,comparable,2.906708904109589,0.8551859099804305,TCGA,1,False,PHF7
ENSG00000010318,PHF7,carcinoid,0,0,0,4,4,0,0,0.0,0.0,measured,,unmatched,No corresponding HPA cancer RNA cohort; missing is not negative.,,,,0,0,unmatched,,,TCGA,1,False,PHF7
ENSG00000010318,PHF7,cervical cancer,0,1,4,6,11,5,1,0.45454545454545453,0.09090909090909091,measured,CESC,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,283.0,154.0,508.0717,1,1,comparable,1.7953063604240282,0.5441696113074205,TCGA,1,False,PHF7
ENSG00000010318,PHF7,colorectal cancer,0,7,3,2,12,10,7,0.8333333333333334,0.5833333333333334,measured,COAD|READ,pooled,Require all listed RNA types; pool counts and pTPM sums by measured samples. Histology composition may differ from IHC.,342.0,226.0,531.9386,2,2,comparable,1.5553760233918128,0.6608187134502924,TCGA,1,False,PHF7
ENSG00000010318,PHF7,endometrial cancer,0,3,5,3,11,8,3,0.7272727272727273,0.2727272727272727,measured,UCEC,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,176.0,87.0,419.5282,1,1,comparable,2.3836829545454545,0.4943181818181818,TCGA,1,False,PHF7
ENSG00000010318,PHF7,glioma,0,0,0,11,11,0,0,0.0,0.0,measured,GBM,scope_mismatch,IHC glioma is broader than GBM-only RNA; do not compute a matched-group comparison.,,,,0,1,scope_mismatch,,,TCGA,1,False,PHF7
ENSG00000010318,PHF7,head and neck cancer,0,0,2,2,4,2,0,0.5,0.0,measured,HNSC,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,492.0,327.0,713.146,1,1,comparable,1.4494837398373983,0.6646341463414634,TCGA,1,False,PHF7
ENSG00000010318,PHF7,liver cancer,0,0,2,10,12,2,0,0.16666666666666666,0.0,measured,LIHC,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,362.0,322.0,924.8527,1,1,comparable,2.5548417127071823,0.8895027624309392,TCGA,1,False,PHF7
ENSG00000010318,PHF7,lung cancer,0,0,3,8,11,3,0,0.2727272727272727,0.0,measured,LUAD|LUSC,pooled,Require all listed RNA types; pool counts and pTPM sums by measured samples. Histology composition may differ from IHC.,986.0,561.0,1281.8746,2,2,comparable,1.300075659229209,0.5689655172413793,TCGA,1,False,PHF7
ENSG00000010318,PHF7,lymphoma,0,0,0,12,12,0,0,0.0,0.0,measured,,unmatched,No corresponding HPA cancer RNA cohort; missing is not negative.,,,,0,0,unmatched,,,TCGA,1,False,PHF7
ENSG00000010318,PHF7,melanoma,0,0,0,11,11,0,0,0.0,0.0,measured,SKCM,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,99.0,69.0,261.3068,1,1,comparable,2.639462626262626,0.696969696969697,TCGA,1,False,PHF7
ENSG00000010318,PHF7,ovarian cancer,0,1,4,7,12,5,1,0.4166666666666667,0.08333333333333333,measured,OV,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,349.0,130.0,370.2869,1,1,comparable,1.060993982808023,0.37249283667621774,TCGA,1,False,PHF7
ENSG00000010318,PHF7,pancreatic cancer,0,2,0,9,11,2,2,0.18181818181818182,0.18181818181818182,measured,PAAD,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,176.0,140.0,292.731,1,1,comparable,1.6632443181818182,0.7954545454545454,TCGA,1,False,PHF7
ENSG00000010318,PHF7,prostate cancer,0,0,0,11,11,0,0,0.0,0.0,measured,PRAD,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,480.0,477.0,1591.0735,1,1,comparable,3.3147364583333334,0.99375,TCGA,1,False,PHF7
ENSG00000010318,PHF7,renal cancer,0,0,2,10,12,2,0,0.16666666666666666,0.0,measured,KICH|KIRC|KIRP,pooled,Require all listed RNA types; pool counts and pTPM sums by measured samples. Histology composition may differ from IHC.,867.0,734.0,2171.4224,3,3,comparable,2.5045241061130334,0.8465974625144176,TCGA,1,False,PHF7
ENSG00000010318,PHF7,skin cancer,0,0,0,11,11,0,0,0.0,0.0,measured,,unmatched,No corresponding HPA cancer RNA cohort; missing is not negative.,,,,0,0,unmatched,,,TCGA,1,False,PHF7
ENSG00000010318,PHF7,stomach cancer,0,1,3,8,12,4,1,0.3333333333333333,0.08333333333333333,measured,STAD,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,346.0,222.0,489.0702,1,1,comparable,1.4134976878612717,0.6416184971098265,TCGA,1,False,PHF7
ENSG00000010318,PHF7,testis cancer,0,1,5,5,11,6,1,0.5454545454545454,0.09090909090909091,measured,TGCT,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,133.0,116.0,1699.1084,1,1,comparable,12.77525112781955,0.8721804511278195,TCGA,1,False,PHF7
ENSG00000010318,PHF7,thyroid cancer,0,0,2,2,4,2,0,0.5,0.0,measured,THCA,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,495.0,469.0,904.4446,1,1,comparable,1.8271608080808082,0.9474747474747475,TCGA,1,False,PHF7
ENSG00000010318,PHF7,urothelial cancer,0,1,5,6,12,6,1,0.5,0.08333333333333333,measured,BLCA,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,169.0,115.0,497.7874,1,1,comparable,2.945487573964497,0.6804733727810651,TCGA,1,False,PHF7
ENSG00000042813,ZPBP,breast cancer,0,0,0,12,12,0,0,0.0,0.0,measured,BRCA,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,1022.0,0.0,36.5599,1,1,comparable,0.03577289628180039,0.0,TCGA,1,False,ZPBP
ENSG00000042813,ZPBP,carcinoid,0,0,0,4,4,0,0,0.0,0.0,measured,,unmatched,No corresponding HPA cancer RNA cohort; missing is not negative.,,,,0,0,unmatched,,,TCGA,1,False,ZPBP
ENSG00000042813,ZPBP,cervical cancer,0,0,0,12,12,0,0,0.0,0.0,measured,CESC,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,283.0,0.0,0.9363,1,1,comparable,0.0033084805653710247,0.0,TCGA,1,False,ZPBP
ENSG00000042813,ZPBP,colorectal cancer,0,0,0,12,12,0,0,0.0,0.0,measured,COAD|READ,pooled,Require all listed RNA types; pool counts and pTPM sums by measured samples. Histology composition may differ from IHC.,342.0,0.0,9.5881,2,2,comparable,0.028035380116959066,0.0,TCGA,1,False,ZPBP
ENSG00000042813,ZPBP,endometrial cancer,0,0,0,12,12,0,0,0.0,0.0,measured,UCEC,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,176.0,1.0,58.6698,1,1,comparable,0.3333511363636364,0.005681818181818182,TCGA,1,False,ZPBP
ENSG00000042813,ZPBP,glioma,1,1,1,7,10,3,2,0.3,0.2,measured,GBM,scope_mismatch,IHC glioma is broader than GBM-only RNA; do not compute a matched-group comparison.,,,,0,1,scope_mismatch,,,TCGA,1,False,ZPBP
ENSG00000042813,ZPBP,head and neck cancer,0,0,0,4,4,0,0,0.0,0.0,measured,HNSC,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,492.0,0.0,4.209,1,1,comparable,0.008554878048780487,0.0,TCGA,1,False,ZPBP
ENSG00000042813,ZPBP,liver cancer,0,0,1,9,10,1,0,0.1,0.0,measured,LIHC,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,362.0,0.0,1.4566,1,1,comparable,0.0040237569060773476,0.0,TCGA,1,False,ZPBP
ENSG00000042813,ZPBP,lung cancer,0,0,0,11,11,0,0,0.0,0.0,measured,LUAD|LUSC,pooled,Require all listed RNA types; pool counts and pTPM sums by measured samples. Histology composition may differ from IHC.,986.0,1.0,32.7765,2,2,comparable,0.033241886409736306,0.0010141987829614604,TCGA,1,False,ZPBP
ENSG00000042813,ZPBP,lymphoma,0,0,0,12,12,0,0,0.0,0.0,measured,,unmatched,No corresponding HPA cancer RNA cohort; missing is not negative.,,,,0,0,unmatched,,,TCGA,1,False,ZPBP
ENSG00000042813,ZPBP,melanoma,0,0,0,12,12,0,0,0.0,0.0,measured,SKCM,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,99.0,1.0,3.9037,1,1,comparable,0.03943131313131313,0.010101010101010102,TCGA,1,False,ZPBP
ENSG00000042813,ZPBP,ovarian cancer,0,0,0,11,11,0,0,0.0,0.0,measured,OV,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,349.0,0.0,31.3657,1,1,comparable,0.08987306590257879,0.0,TCGA,1,False,ZPBP
ENSG00000042813,ZPBP,pancreatic cancer,0,0,0,10,10,0,0,0.0,0.0,measured,PAAD,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,176.0,1.0,7.1344,1,1,comparable,0.04053636363636364,0.005681818181818182,TCGA,1,False,ZPBP
ENSG00000042813,ZPBP,prostate cancer,0,0,0,12,12,0,0,0.0,0.0,measured,PRAD,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,480.0,1.0,33.3852,1,1,comparable,0.06955249999999999,0.0020833333333333333,TCGA,1,False,ZPBP
ENSG00000042813,ZPBP,renal cancer,0,0,0,11,11,0,0,0.0,0.0,measured,KICH|KIRC|KIRP,pooled,Require all listed RNA types; pool counts and pTPM sums by measured samples. Histology composition may differ from IHC.,867.0,4.0,56.462399999999995,3,3,comparable,0.06512387543252594,0.00461361014994233,TCGA,1,False,ZPBP
ENSG00000042813,ZPBP,skin cancer,0,0,0,11,11,0,0,0.0,0.0,measured,,unmatched,No corresponding HPA cancer RNA cohort; missing is not negative.,,,,0,0,unmatched,,,TCGA,1,False,ZPBP
ENSG00000042813,ZPBP,stomach cancer,0,0,0,12,12,0,0,0.0,0.0,measured,STAD,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,346.0,1.0,12.6523,1,1,comparable,0.03656734104046243,0.002890173410404624,TCGA,1,False,ZPBP
ENSG00000042813,ZPBP,testis cancer,0,0,0,10,10,0,0,0.0,0.0,measured,TGCT,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,133.0,3.0,42.7111,1,1,comparable,0.32113609022556394,0.022556390977443608,TCGA,1,False,ZPBP
ENSG00000042813,ZPBP,thyroid cancer,0,2,0,2,4,2,2,0.5,0.5,measured,THCA,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,495.0,0.0,48.9673,1,1,comparable,0.09892383838383839,0.0,TCGA,1,False,ZPBP
ENSG00000042813,ZPBP,urothelial cancer,0,0,0,11,11,0,0,0.0,0.0,measured,BLCA,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,169.0,0.0,0.5511,1,1,comparable,0.0032609467455621305,0.0,TCGA,1,False,ZPBP
ENSG00000046774,MAGEC2,breast cancer,0,0,1,10,11,1,0,0.09090909090909091,0.0,measured,BRCA,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,1022.0,83.0,850.0675,1,1,comparable,0.831768590998043,0.0812133072407045,TCGA,1,False,MAGEC2
ENSG00000046774,MAGEC2,carcinoid,0,0,0,4,4,0,0,0.0,0.0,measured,,unmatched,No corresponding HPA cancer RNA cohort; missing is not negative.,,,,0,0,unmatched,,,TCGA,1,False,MAGEC2
ENSG00000046774,MAGEC2,cervical cancer,0,0,0,12,12,0,0,0.0,0.0,measured,CESC,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,283.0,13.0,285.0382,1,1,comparable,1.0072021201413428,0.045936395759717315,TCGA,1,False,MAGEC2
ENSG00000046774,MAGEC2,colorectal cancer,0,0,0,10,10,0,0,0.0,0.0,measured,COAD|READ,pooled,Require all listed RNA types; pool counts and pTPM sums by measured samples. Histology composition may differ from IHC.,342.0,12.0,182.0126,2,2,comparable,0.5322005847953216,0.03508771929824561,TCGA,1,False,MAGEC2
ENSG00000046774,MAGEC2,endometrial cancer,0,0,0,12,12,0,0,0.0,0.0,measured,UCEC,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,176.0,11.0,243.8026,1,1,comparable,1.3852420454545455,0.0625,TCGA,1,False,MAGEC2
ENSG00000046774,MAGEC2,glioma,0,0,0,12,12,0,0,0.0,0.0,measured,GBM,scope_mismatch,IHC glioma is broader than GBM-only RNA; do not compute a matched-group comparison.,,,,0,1,scope_mismatch,,,TCGA,1,False,MAGEC2
ENSG00000046774,MAGEC2,head and neck cancer,0,0,0,4,4,0,0,0.0,0.0,measured,HNSC,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,492.0,54.0,1349.6741,1,1,comparable,2.7432400406504063,0.10975609756097561,TCGA,1,False,MAGEC2
ENSG00000046774,MAGEC2,liver cancer,0,2,0,8,10,2,2,0.2,0.2,measured,LIHC,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,362.0,108.0,2255.5355,1,1,comparable,6.230761049723757,0.2983425414364641,TCGA,1,False,MAGEC2
ENSG00000046774,MAGEC2,lung cancer,0,1,0,11,12,1,1,0.08333333333333333,0.08333333333333333,measured,LUAD|LUSC,pooled,Require all listed RNA types; pool counts and pTPM sums by measured samples. Histology composition may differ from IHC.,986.0,159.0,3884.3887,2,2,comparable,3.9395422920892496,0.1612576064908722,TCGA,1,False,MAGEC2
ENSG00000046774,MAGEC2,lymphoma,0,0,0,12,12,0,0,0.0,0.0,measured,,unmatched,No corresponding HPA cancer RNA cohort; missing is not negative.,,,,0,0,unmatched,,,TCGA,1,False,MAGEC2
ENSG00000046774,MAGEC2,melanoma,1,2,1,7,11,4,3,0.36363636363636365,0.2727272727272727,measured,SKCM,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,99.0,47.0,3287.4584,1,1,comparable,33.206650505050504,0.47474747474747475,TCGA,1,False,MAGEC2
ENSG00000046774,MAGEC2,ovarian cancer,0,0,0,12,12,0,0,0.0,0.0,measured,OV,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,349.0,40.0,964.3122,1,1,comparable,2.763072206303725,0.11461318051575932,TCGA,1,False,MAGEC2
ENSG00000046774,MAGEC2,pancreatic cancer,0,0,0,8,8,0,0,0.0,0.0,measured,PAAD,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,176.0,1.0,12.6484,1,1,comparable,0.07186590909090909,0.005681818181818182,TCGA,1,False,MAGEC2
ENSG00000046774,MAGEC2,prostate cancer,0,1,0,8,9,1,1,0.1111111111111111,0.1111111111111111,measured,PRAD,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,480.0,17.0,146.5974,1,1,comparable,0.30541124999999997,0.035416666666666666,TCGA,1,False,MAGEC2
ENSG00000046774,MAGEC2,renal cancer,0,0,0,12,12,0,0,0.0,0.0,measured,KICH|KIRC|KIRP,pooled,Require all listed RNA types; pool counts and pTPM sums by measured samples. Histology composition may differ from IHC.,867.0,17.0,634.3198,3,3,comparable,0.7316260668973471,0.0196078431372549,TCGA,1,False,MAGEC2
ENSG00000046774,MAGEC2,skin cancer,0,2,0,8,10,2,2,0.2,0.2,measured,,unmatched,No corresponding HPA cancer RNA cohort; missing is not negative.,,,,0,0,unmatched,,,TCGA,1,False,MAGEC2
ENSG00000046774,MAGEC2,stomach cancer,0,0,0,10,10,0,0,0.0,0.0,measured,STAD,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,346.0,35.0,1130.7883,1,1,comparable,3.268174277456647,0.10115606936416185,TCGA,1,False,MAGEC2
ENSG00000046774,MAGEC2,testis cancer,1,0,4,5,10,5,1,0.5,0.1,measured,TGCT,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,133.0,70.0,1224.0389,1,1,comparable,9.2033,0.5263157894736842,TCGA,1,False,MAGEC2
ENSG00000046774,MAGEC2,thyroid cancer,0,0,0,4,4,0,0,0.0,0.0,measured,THCA,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,495.0,0.0,0.4743,1,1,comparable,0.0009581818181818182,0.0,TCGA,1,False,MAGEC2
ENSG00000046774,MAGEC2,urothelial cancer,1,0,0,9,10,1,1,0.1,0.1,measured,BLCA,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,169.0,26.0,740.4974,1,1,comparable,4.381641420118343,0.15384615384615385,TCGA,1,False,MAGEC2
